reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A115VKZXXWZH8C,0002007770,diane plocek,0,0,"Good book, good story, condition is just okay.....I was hoping for a larger type...I thought that I had ordered the large print,oops!!!  Interesting especially if you have seen the movie.....",3,Water for Elephants,1357430400,"01 6, 2013"
A9YWC1HFOR80Q,0002007770,Diane Sawyer,0,3,"The book arrived in a timely fashion however it was stated that the book was in ""new condition"". You could see that the book had been used quite a bit. It should have been stated that the book was in fair condition not new.I was not pleased.",2,Fair,1242432000,"05 16, 2009"
A23LM9FECCIUSM,0002007770,"Diane Sielinsky ""quilter""",0,2,"Our book club read Water for Elephants and we all enjoyed it as a nice ""people story"".  We felt we learned a bit of life in the circus in the depression years.  I wouldn't rate it a GREAT read but it certainly has earned a 3 star with me",3,Water for Elephants,1195776000,"11 23, 2007"
AOAU255RWJ0RY,0002007770,Dianna K Crigger,1,1,Thus is or of the best book by far I have read although I would like to see what happens to Jacob and maralena how they turn out?,5,Amazing,1359072000,"01 25, 2013"
A1MS7CDCD5FX0C,0002007770,Dianna Zimmer,0,0,"I enjoyed this book! I felt like I was there at the circus. It would have been awesome to work with the animals, but the horrors of seeing how these animals were treated would have been too much for me to handle.",5,Love his book!,1394150400,"03 7, 2014"
A1OH4XA6NVOISM,0002007770,Dianne Berg,1,1,"I Enjoyed reading this book very much.  It was sad, happy and very entertaining and kept me up late reading it..",5,Great book,1358640000,"01 20, 2013"
A2C4MKATLLGFB0,0002007770,Dierdra Byrd,1,2,"I am not real sure what I expected going into this book, more of a romance ""chick"" book I guess. I don't really like romance books all that much so it was awhile before I actually read this book but wishing now I had read it sooner! It was NOTHING like I thought it was going to be at all!This book is about a 93 year old man in a assistant living home that is recalling the time he spent in the circus as a young man after his parents got killed in a car accident. I was really expecting it to be more happy upbeat book about the circus but there was very little ""happy"" in this book! Some parts were so hard to read and I had to keep myself reading, not because the writing was bad or the book was bad but because some parts were just heart wrenching that it was hard to read without crying or at least on the verge of it, or wanting to go and kill August!The writing was amazing the author has amazing talents and I never expected the ending! I was actually fairly pissed off when Jacob didn't get to go to the circus and was thinking that I was going to be pretty upset with the ending but it caught me off guard and I ended the book smiling and crying at the same time.Amazing book read it!",5,Amazing book!,1317254400,"09 29, 2011"
A1DT70XSV8FUB5,0002007770,Digital Rights,2,2,"I have read a bunch of novels recently that kept me engrossed for the first 70-80% and then faded badly. Water for Elephants is worth reading right to the satisfying ending. It is very well paced and has interesting twists and all the characters seemed real to me.I had never considered the 1930's touring circus as a basis for writing a novel. Now I want to learn more about it. That's because Gruen does such a nice job describing it. The characters (and the animals!) are very human and I think she captures the time they lived in quite well. I am impressed that there are over 1000 reviews and still more coming for a book that's been out now for over 4 years. It speaks to some of the universal qualities that appealed to me and perhaps other readers. The lead character is interesting, he's human and he has reflected on a life well lead while  yearning for more. I see a little bit of my father in there!One thing I am always looking for is how well a writer can give voice to a character that is so different from him or herself. Ms Gruen as a modern woman writing in the first person a man in the 1930's does very well in making Jacob a believable character. The writing is tight, swift and it was a pleasure to read.",5,Delivers Right to the End. A pleasure to read.,1271462400,"04 17, 2010"
AJF9X0RZ20XP3,0002007770,"D. Ingerson ""art mom""",1,1,"I enjoyed this book.  I was very intrigued that the plot was actually based on events that happened throughout circus history.  I loved the way the book went back and forth from past to present.  I could picture my grandfather telling stories as an elderly man (although his stories had nothing to do with the circus).  The descriptions used were fabulous and made it easy to visualize.  I do admit I have some friends who would rather read about fictional characters like vampires, but this is a story that could've really happened.  It was a great historical fiction.",5,Great Read,1296086400,"01 27, 2011"
A392F0O8HA6JZO,0002007770,Dino81,1,1,"An excellent story told well. The details in this story are enough to paint a faint picture, but not so many as to leave nothing to the imagination. Good flow, balanced story with characters that by the end, you feel you know well.",5,Excellent and entertaining read,1364083200,"03 24, 2013"
A2IQA55B5I7AO4,0002007770,Disappointed,1,1,"Great rolling story. I appreciate all the author did to make the characters, the elephant specifically, the most real they could be.",4,Water for Elephants,1359244800,"01 27, 2013"
A4JZOZEZ8NLUA,0002007770,Diva,1,1,"I love the way this book ended. This was the best ending I have experienced in a long time. The story is gripping and a pleasure to read. At times I could not put it down, the need to know what was going to happen next was thoroughly enjoyable.",5,Interesting and compelling,1379808000,"09 22, 2013"
A116EDAJ2NW2PQ,0002007770,diversityrox,1,1,"I loved this book! The writer does a very good job of painting the pictures for you. I grew so attached to the main character in the nursing home. It certainly makes the realities of circus life far from romantic. Once I finished the book it was a bonus learning that so much of the story was taken from real events the author uncovered while researching before writing. Rosie the elephant was wonderful as a main character too. Loved it, believe the hype.",5,Wonderful story!,1314576000,"08 29, 2011"
AN1RAQGKLL1M4,0002007770,DixieLady,1,1,"I wanted to give &#34;Water for Elephants&#34; 5 stars.  I did not, only because at one point in the novel I found myself hesitant to finish reading it due to some graphic and disturbing content.  Very glad to have read to the end, the resolution of various sub-plots was gratifying.  Gruen's extensive research into the milieu of the circus train as well as the Great Depression is evident in the richness of her writing and believability of content.  &#34;Water for Elephants&#34; is a novel in the truest sense:  a tapestry of a life, in all its extremes.",4,Engaging and educational,1360454400,"02 10, 2013"
AZAV3RVO4EDS,0002007770,dixie l young,0,0,"Thoughtful. Choosing right and navigating life's tragedies with a seekers heart. Memories of a life from a nursing home, and somehow uplifting.",5,"I enjoyed every page, finished in 6 sittings or so.",1358121600,"01 14, 2013"
A3ITJDQ33HUTRS,0002007770,Dizzy109,5,7,Without giving any spoilers away let me say the book is very cliched and predictable and the leading human characters are all undeveloped and quite stereotyped. The animals are perhaps given a little more rounded personalities. The circus portion of the story ends in a fantastic and unbelievable manner and the other story in which our hero is now an old man in a nursing home ends in just as unlikely manner.Yawn.,2,Predictable,1338854400,"06 5, 2012"
A305S4UGCGJQT6,0002007770,D. Jackson,0,0,"This book is like a typical big-studio Hollywood movie: predictable and people-pleasing, but not very nuanced or sophisticated. The first section of the book is the best, with its vivid and grim descriptions of circus life in the depression era. Once the plotline takes over, though, it becomes canned and corny. Gruen's prose is serviceable at best. I won't likely be reading her again.",3,Entertaining but not Artful,1174003200,"03 16, 2007"
